*** Booting nRF Connect SDK v3.0.2-89ba1294ac9b ***
*** Using Zephyr OS v4.0.99-f791c49f492c ***
[00:00:00.000,335] [0m<inf> imu_replay_test: IMU_REPLAY_TEST_START[0m
[00:00:00.000,549] [0m<inf> imu_bsp: LSM6DSV16BX WHO_AM_I Value: 113[0m
[00:00:00.001,373] [0m<inf> imu: Thread running[0m
[00:00:00.001,373] [0m<inf> imu: Applying new configuration[0m
[00:00:00.002,563] [0m<inf> imu_replay_test: IMU_REPLAY_CONFIGURED odr=60[0m
[00:00:00.002,746] [0m<inf> imu_replay_test: FILTER_INITIALIZED odr=60[0m
[00:00:00.002,838] [0m<inf> imu_replay_test: IMU_REPLAY_DATA_START[0m
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
QUAT,258,4319,-0.351890326,0.854306042,-0.0014343186,0.382534206
QUAT,259,4335,-0.352057725,0.85480684,-0.000597166945,0.381261617
QUAT,260,4352,-0.352187276,0.855203271,0.000290533819,0.380251676
QUAT,261,4369,-0.352128536,0.855638266,0.00114749849,0.379324853
QUAT,262,4385,-0.351803809,0.856231034,0.00183514226,0.378284663
QUAT,263,4402,-0.351316512,0.85682267,0.00250714412,0.377393037
QUAT,264,4419,-0.350658208,0.857479215,0.00311497296,0.376508385
QUAT,265,4435,-0.34992829,0.858087897,0.00359853543,0.375795752
QUAT,266,4452,-0.349323958,0.858397722,0.00406215061,0.375645667
QUAT,267,4469,-0.348846525,0.858371615,0.00450359331,0.376143664
QUAT,268,4485,-0.348485827,0.858090937,0.00487002824,0.377112627
QUAT,269,4502,-0.348262906,0.857716858,0.00506978389,0.378165662
QUAT,270,4519,-0.3481704,0.857460558,0.00506120408,0.378831446
QUAT,271,4535,-0.348203212,0.857358217,0.00489328289,0.379034936
QUAT,272,4552,-0.348399341,0.857359529,0.00457820203,0.378855854
QUAT,273,4569,-0.348681211,0.857405841,0.00420489861,0.378495663
QUAT,274,4585,-0.348883152,0.857406735,0.00387532753,0.378311068
QUAT,275,4602,-0.34892711,0.857305169,0.00367579656,0.378502816
QUAT,276,4619,-0.348847687,0.857172787,0.00348898792,0.378877163
QUAT,277,4635,-0.348795414,0.85707432,0.00316321966,0.379151046
QUAT,278,4652,-0.348920435,0.856922746,0.00267593004,0.379382014
QUAT,279,4669,-0.349204361,0.856674492,0.00212030648,0.379684836
QUAT,280,4685,-0.349517912,0.856401622,0.00170748553,0.380014092
QUAT,281,4702,-0.349695414,0.856240571,0.00135278562,0.3802149
QUAT,282,4719,-0.349706441,0.85618943,0.00111022231,0.380320758
QUAT,283,4735,-0.349660039,0.856234252,0.000957261131,0.38026312
QUAT,284,4752,-0.349743575,0.856308162,0.000721434539,0.38002038
QUAT,285,4769,-0.350059539,0.856252551,0.000511827297,0.379854888
QUAT,286,4785,-0.350597799,0.856042683,0.000288034062,0.379831612
QUAT,287,4802,-0.351243377,0.855713487,7.34098721e-05,0.379977256
QUAT,288,4819,-0.351916999,0.855252445,-9.14758712e-05,0.380391955
QUAT,289,4835,-0.3524611,0.854825914,-0.000299159496,0.380845845
QUAT,290,4852,-0.352813214,0.854534745,-0.000601644337,0.381173134
QUAT,291,4869,-0.353146166,0.854330003,-0.000992681016,0.38132298
QUAT,292,4885,-0.353707403,0.854144216,-0.00152268505,0.381217182
QUAT,293,4902,-0.354697287,0.853875875,-0.00222971407,0.380894572
QUAT,294,4919,-0.356071681,0.853503942,-0.00307433237,0.380439907
QUAT,295,4935,-0.357471317,0.853149295,-0.00400597043,0.379913867
QUAT,296,4952,-0.358361959,0.853024542,-0.00496424176,0.379343212
